0.661133, 001111110010100101000;
0.686157, 001111110010111110101;
0.710693, 001111110011010111110;
0.734741, 001111110011110000011;
0.758057, 001111110100001000010;
0.780762, 001111110100011111100;
0.802612, 001111110100110101111;
0.823730, 001111110101001011100;
0.844116, 001111110101100000011;
0.863525, 001111110101110100010;
0.882080, 001111110110000111010;
0.899902, 001111110110011001100;
0.916382, 001111110110101010011;
0.932129, 001111110110111010100;
0.946899, 001111110111001001101;
0.960449, 001111110111010111100;
0.973267, 001111110111100100101;
0.985107, 001111110111110000110;
0.995728, 001111110111111011101;
1.005615, 001111111000000010111;
1.014648, 001111111000000111100;
1.022461, 001111111000001011100;
1.029541, 001111111000001111001;
1.035645, 001111111000010010010;
1.041016, 001111111000010101000;
1.045410, 001111111000010111010;
1.049316, 001111111000011001010;
1.052002, 001111111000011010101;
1.054443, 001111111000011011111;
1.056152, 001111111000011100110;
1.057129, 001111111000011101010;
1.057617, 001111111000011101100;
1.057129, 001111111000011101010;
1.056396, 001111111000011100111;
1.055420, 001111111000011100011;
1.053955, 001111111000011011101;
1.051758, 001111111000011010100;
1.049561, 001111111000011001011;
1.047119, 001111111000011000001;
1.044189, 001111111000010110101;
1.041016, 001111111000010101000;
1.038086, 001111111000010011100;
1.034668, 001111111000010001110;
1.031250, 001111111000010000000;
1.027832, 001111111000001110010;
1.024170, 001111111000001100011;
1.020752, 001111111000001010101;
1.017090, 001111111000001000110;
1.013672, 001111111000000111000;
1.010010, 001111111000000101001;
1.006836, 001111111000000011100;
1.003662, 001111111000000001111;
1.000488, 001111111000000000010;
0.997559, 001111110111111101100;
0.994629, 001111110111111010100;
0.992188, 001111110111111000000;
0.989624, 001111110111110101011;
0.987305, 001111110111110011000;
0.985229, 001111110111110000111;
0.983276, 001111110111101110111;
0.981689, 001111110111101101010;
0.980225, 001111110111101011110;
0.978638, 001111110111101010001;
0.977417, 001111110111101000111;
0.976562, 001111110111101000000;
0.975586, 001111110111100111000;
0.974976, 001111110111100110011;
0.974365, 001111110111100101110;
0.974121, 001111110111100101100;
0.974121, 001111110111100101100;
0.973877, 001111110111100101010;
0.973633, 001111110111100101000;
0.973999, 001111110111100101011;
0.974121, 001111110111100101100;
0.974365, 001111110111100101110;
0.974609, 001111110111100110000;
0.974854, 001111110111100110010;
0.975342, 001111110111100110110;
0.975586, 001111110111100111000;
0.976074, 001111110111100111100;
0.976562, 001111110111101000000;
0.977051, 001111110111101000100;
0.977295, 001111110111101000110;
0.977783, 001111110111101001010;
0.977783, 001111110111101001010;
0.978149, 001111110111101001101;
0.978516, 001111110111101010000;
0.978516, 001111110111101010000;
0.978516, 001111110111101010000;
0.978516, 001111110111101010000;
0.978516, 001111110111101010000;
0.978516, 001111110111101010000;
0.978516, 001111110111101010000;
0.978271, 001111110111101001110;
0.977905, 001111110111101001011;
0.977539, 001111110111101001000;
0.977295, 001111110111101000110;
0.976929, 001111110111101000011;
0.976562, 001111110111101000000;
0.976074, 001111110111100111100;
0.975586, 001111110111100111000;
0.975098, 001111110111100110100;
0.974854, 001111110111100110010;
0.974365, 001111110111100101110;
0.974121, 001111110111100101100;
0.974121, 001111110111100101100;
0.973633, 001111110111100101000;
0.973511, 001111110111100100111;
0.973511, 001111110111100100111;
0.973389, 001111110111100100110;
0.973633, 001111110111100101000;
0.973633, 001111110111100101000;
0.974121, 001111110111100101100;
0.974609, 001111110111100110000;
0.975342, 001111110111100110110;
0.976196, 001111110111100111101;
0.977295, 001111110111101000110;
0.978271, 001111110111101001110;
0.979736, 001111110111101011010;
0.981445, 001111110111101101000;
0.983154, 001111110111101110110;
0.985229, 001111110111110000111;
0.987305, 001111110111110011000;
0.989624, 001111110111110101011;
0.992188, 001111110111111000000;
0.994995, 001111110111111010111;
0.997803, 001111110111111101110;
1.000732, 001111111000000000011;
1.003906, 001111111000000010000;
1.007080, 001111111000000011101;
1.010254, 001111111000000101010;
1.013916, 001111111000000111001;
1.017578, 001111111000001001000;
1.020752, 001111111000001010101;
1.024414, 001111111000001100100;
1.028320, 001111111000001110100;
1.031738, 001111111000010000010;
1.035156, 001111111000010010000;
1.038574, 001111111000010011110;
1.041504, 001111111000010101010;
1.044678, 001111111000010110111;
1.047363, 001111111000011000010;
1.050049, 001111111000011001101;
1.052246, 001111111000011010110;
1.054443, 001111111000011011111;
1.055908, 001111111000011100101;
1.056885, 001111111000011101001;
1.057861, 001111111000011101101;
1.058105, 001111111000011101110;
1.057617, 001111111000011101100;
1.056641, 001111111000011101000;
1.054688, 001111111000011100000;
1.052490, 001111111000011010111;
1.049805, 001111111000011001100;
1.045898, 001111111000010111100;
1.041504, 001111111000010101010;
1.036133, 001111111000010010100;
1.029785, 001111111000001111010;
1.022705, 001111111000001011101;
1.014893, 001111111000000111101;
1.006104, 001111111000000011001;
0.996094, 001111110111111100000;
0.985352, 001111110111110001000;
0.973633, 001111110111100101000;
0.960815, 001111110111010111111;
0.947021, 001111110111001001110;
0.932251, 001111110110111010101;
0.916504, 001111110110101010100;
0.899902, 001111110110011001100;
0.882324, 001111110110000111100;
0.863770, 001111110101110100100;
0.844360, 001111110101100000101;
0.823975, 001111110101001011110;
0.802734, 001111110100110110000;
0.780762, 001111110100011111100;
0.758057, 001111110100001000010;
0.734863, 001111110011110000100;
0.710693, 001111110011010111110;
0.686035, 001111110010111110100;
0.660889, 001111110010100100110;
0.635254, 001111110010001010100;
0.609375, 001111110001110000000;
0.583008, 001111110001010101000;
0.556396, 001111110000111001110;
0.529785, 001111110000011110100;
0.502930, 001111110000000011000;
0.476074, 001111101111001111000;
0.476196, 001111101111001111010;
0.556885, 001111110000111010010;
1.006348, 001111111000000011010;
1.006592, 001111111000000011011;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.007080, 001111111000000011101;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005127, 001111111000000010101;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005615, 001111111000000010111;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005371, 001111111000000010110;
1.005615, 001111111000000010111;
1.005615, 001111111000000010111;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006104, 001111111000000011001;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006836, 001111111000000011100;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006836, 001111111000000011100;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006836, 001111111000000011100;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006592, 001111111000000011011;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.006348, 001111111000000011010;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005859, 001111111000000011000;
1.005615, 001111111000000010111;
1.005371, 001111111000000010110;
0.448669, 001111101110010110111;
1.006348, 001111111000000011010;
1.005371, 001111111000000010110;
1.004883, 001111111000000010100;
1.004639, 001111111000000010011;
1.004395, 001111111000000010010;
1.003906, 001111111000000010000;
1.003662, 001111111000000001111;
1.003418, 001111111000000001110;
1.002930, 001111111000000001100;
1.002441, 001111111000000001010;
1.002197, 001111111000000001001;
1.001953, 001111111000000001000;
1.001465, 001111111000000000110;
1.000977, 001111111000000000100;
1.000977, 001111111000000000100;
1.000488, 001111111000000000010;
1.000000, 001111111000000000000;
0.999878, 001111110111111111111;
0.999512, 001111110111111111100;
0.999268, 001111110111111111010;
0.999023, 001111110111111111000;
0.998779, 001111110111111110110;
0.998535, 001111110111111110100;
0.998413, 001111110111111110011;
0.998291, 001111110111111110010;
0.998169, 001111110111111110001;
0.998169, 001111110111111110001;
0.998169, 001111110111111110001;
0.998169, 001111110111111110001;
0.998413, 001111110111111110011;
0.998413, 001111110111111110011;
0.998657, 001111110111111110101;
0.998901, 001111110111111110111;
0.999146, 001111110111111111001;
0.999634, 001111110111111111101;
0.999878, 001111110111111111111;
1.000488, 001111111000000000010;
1.000977, 001111111000000000100;
1.001465, 001111111000000000110;
1.001953, 001111111000000001000;
1.002930, 001111111000000001100;
1.003418, 001111111000000001110;
1.004395, 001111111000000010010;
1.005127, 001111111000000010101;
1.005859, 001111111000000011000;
1.006836, 001111111000000011100;
1.007812, 001111111000000100000;
1.008789, 001111111000000100100;
1.009766, 001111111000000101000;
1.010742, 001111111000000101100;
1.011719, 001111111000000110000;
1.012695, 001111111000000110100;
1.013672, 001111111000000111000;
1.014648, 001111111000000111100;
1.015869, 001111111000001000001;
1.016846, 001111111000001000101;
1.017822, 001111111000001001001;
1.018799, 001111111000001001101;
1.019775, 001111111000001010001;
1.020752, 001111111000001010101;
1.021484, 001111111000001011000;
1.022461, 001111111000001011100;
1.023193, 001111111000001011111;
1.023926, 001111111000001100010;
1.024414, 001111111000001100100;
1.024902, 001111111000001100110;
1.025391, 001111111000001101000;
1.025635, 001111111000001101001;
1.026123, 001111111000001101011;
1.026123, 001111111000001101011;
1.026123, 001111111000001101011;
1.025879, 001111111000001101010;
1.025879, 001111111000001101010;
1.025391, 001111111000001101000;
1.024658, 001111111000001100101;
1.023926, 001111111000001100010;
1.022949, 001111111000001011110;
1.021973, 001111111000001011010;
1.020996, 001111111000001010110;
1.019531, 001111111000001010000;
1.017822, 001111111000001001001;
1.016113, 001111111000001000010;
1.014404, 001111111000000111011;
1.012451, 001111111000000110011;
1.010254, 001111111000000101010;
1.007812, 001111111000000100000;
1.005371, 001111111000000010110;
1.002686, 001111111000000001011;
1.000000, 001111111000000000000;
0.997070, 001111110111111101000;
0.994141, 001111110111111010000;
0.991211, 001111110111110111000;
0.988037, 001111110111110011110;
0.984863, 001111110111110000100;
0.981445, 001111110111101101000;
0.978271, 001111110111101001110;
0.974854, 001111110111100110010;
0.971436, 001111110111100010110;
0.968018, 001111110111011111010;
0.964844, 001111110111011100000;
0.961426, 001111110111011000100;
0.958008, 001111110111010101000;
0.955078, 001111110111010010000;
0.952148, 001111110111001111000;
0.949219, 001111110111001100000;
0.946533, 001111110111001001010;
0.943848, 001111110111000110100;
0.941528, 001111110111000100001;
0.939453, 001111110111000010000;
0.937500, 001111110111000000000;
0.935791, 001111110110111110010;
0.934326, 001111110110111100110;
0.933350, 001111110110111011110;
0.932617, 001111110110111011000;
0.932129, 001111110110111010100;
0.931885, 001111110110111010010;
0.932251, 001111110110111010101;
0.932861, 001111110110111011010;
0.933838, 001111110110111100010;
0.935303, 001111110110111101110;
0.937012, 001111110110111111100;
0.939453, 001111110111000010000;
0.941895, 001111110111000100100;
0.945068, 001111110111000111110;
0.948486, 001111110111001011010;
0.952393, 001111110111001111010;
0.956543, 001111110111010011100;
0.961182, 001111110111011000010;
0.966309, 001111110111011101100;
0.971558, 001111110111100010111;
0.977417, 001111110111101000111;
0.983154, 001111110111101110110;
0.989746, 001111110111110101100;
0.996094, 001111110111111100000;
1.002930, 001111111000000001100;
1.009766, 001111111000000101000;
1.016846, 001111111000001000101;
1.023926, 001111111000001100010;
1.031250, 001111111000010000000;
1.038086, 001111111000010011100;
1.045410, 001111111000010111010;
1.052246, 001111111000011010110;
1.058838, 001111111000011110001;
1.065430, 001111111000100001100;
1.071777, 001111111000100100110;
1.077393, 001111111000100111101;
1.083008, 001111111000101010100;
1.087646, 001111111000101100111;
1.092041, 001111111000101111001;
1.095459, 001111111000110000111;
1.098145, 001111111000110010010;
1.100098, 001111111000110011010;
1.101318, 001111111000110011111;
1.101318, 001111111000110011111;
1.100586, 001111111000110011100;
1.098633, 001111111000110010100;
1.095459, 001111111000110000111;
1.091064, 001111111000101110101;
1.085449, 001111111000101011110;
1.078369, 001111111000101000001;
1.069824, 001111111000100011110;
1.060059, 001111111000011110110;
1.048340, 001111111000011000110;
1.035400, 001111111000010010001;
1.020996, 001111111000001010110;
1.004395, 001111111000000010010;
0.986572, 001111110111110010010;
0.967041, 001111110111011110010;
0.945801, 001111110111001000100;
0.922852, 001111110110110001000;
0.898193, 001111110110010111110;
0.872070, 001111110101111101000;
0.844238, 001111110101100000100;
0.814575, 001111110101000010001;
0.783447, 001111110100100010010;
0.750977, 001111110100000001000;
0.716797, 001111110011011110000;
0.681396, 001111110010111001110;
0.644531, 001111110010010100000;
0.606201, 001111110001101100110;
0.566895, 001111110001000100100;
0.526367, 001111110000011011000;
0.484924, 001111101111100001001;
0.442627, 001111101110001010100;
0.399475, 001111101100110010001;
0.355652, 001111101011011000011;
0.311340, 001111101001111101101;
0.266602, 001111101000100010000;
0.221619, 001111100110001011110;
0.176453, 001111100011010010110;
0.131256, 001111100000011001101;
0.475708, 001111101111001110010;
0.434753, 001111101101111010011;
0.405029, 001111101100111101100;
0.429199, 001111101101101111000;
0.345764, 001111101011000100001;
0.370300, 001111101011110110011;
0.340576, 001111101010111001100;
0.311218, 001111101001111101011;
0.282532, 001111101001000010101;
0.253601, 001111101000000111011;
0.225525, 001111100110011011110;
0.197418, 001111100100101000101;
0.170288, 001111100010111001100;
0.143494, 001111100001001011110;
0.117325, 001111011111000001001;
0.091919, 001111011011110001000;
0.121124, 001111011111100000010;
0.043381, 001111010011000110110;
0.074219, 001111011001100000000;
-0.001991, 101110110000001010000;
0.030441, 001111001111100101100;
-0.044113, 101111010011010010110;
-0.063843, 101111011000001011000;
-0.082657, 101111011010100101001;
-0.100494, 101111011100110111010;
-0.117355, 101111011111000001011;
-0.133301, 101111100000100010000;
-0.094391, 101111011100000101010;
-0.162598, 101111100010011010000;
-0.122131, 101111011111101000100;
-0.188599, 101111100100000100100;
-0.146484, 101111100001011000000;
-0.211365, 101111100101100001110;
-0.221436, 101111100110001011000;
-0.176758, 101111100011010100000;
-0.239044, 101111100111010011001;
-0.192932, 101111100100010110010;
-0.254028, 101111101000001000010;
-0.206726, 101111100101001110110;
-0.212738, 101111100101100111011;
-0.272095, 101111101000101101010;
-0.223236, 101111100110010010011;
-0.281555, 101111101001000000101;
-0.231567, 101111100110110100100;
-0.235046, 101111100111000010110;
-0.292114, 101111101001010110010;
-0.241211, 101111100111011100000;
-0.297363, 101111101001100001000;
-0.246033, 101111100111101111110;
-0.247894, 101111100111110111011;
-0.304016, 101111101001101110101;
-0.251587, 101111101000000011010;
-0.253296, 101111101000000110110;
-0.254883, 101111101000001010000;
-0.256348, 101111101000001101000;
-0.311890, 101111101001111110110;
-0.259155, 101111101000010010110;
-0.260864, 101111101000010110010;
-0.316101, 101111101010000111011;
-0.264099, 101111101000011100111;
-0.265503, 101111101000011111110;
-0.267334, 101111101000100011100;
-0.269226, 101111101000100111011;
-0.271240, 101111101000101011100;
-0.273560, 101111101000110000010;
-0.275635, 101111101000110100100;
-0.278503, 101111101000111010011;
-0.281128, 101111101000111111110;
-0.283936, 101111101001000101100;
-0.286987, 101111101001001011110;
-0.290161, 101111101001010010010;
-0.293640, 101111101001011001011;
-0.297180, 101111101001100000101;
-0.300964, 101111101001101000011;
-0.305420, 101111101001110001100;
-0.309448, 101111101001111001110;
-0.313965, 101111101010000011000;
-0.318604, 101111101010001100100;
-0.322876, 101111101010010101010;
-0.327942, 101111101010011111101;
-0.332581, 101111101010101001001;
-0.337891, 101111101010110100000;
-0.343018, 101111101010111110100;
-0.348267, 101111101011001001010;
-0.353882, 101111101011010100110;
-0.359436, 101111101011100000001;
-0.365051, 101111101011101011101;
-0.370789, 101111101011110111011;
-0.322510, 101111101010010100100;
-0.382751, 101111101100001111111;
-0.388672, 101111101100011100000;
-0.340759, 101111101010111001111;
-0.400696, 101111101100110100101;
-0.406860, 101111101101000001010;
-0.413025, 101111101101001101111;
-0.364990, 101111101011101011100;
-0.425415, 101111101101100111010;
-0.431274, 101111101101110011010;
-0.383789, 101111101100010010000;
-0.443848, 101111101110001101000;
-0.449951, 101111101110011001100;
-0.456299, 101111101110100110100;
-0.408142, 101111101101000011111;
-0.468628, 101111101110111111110;
-0.474731, 101111101111001100010;
-0.426636, 101111101101101001110;
-0.432983, 101111101101110110110;
-0.492798, 101111101111110001010;
-0.498901, 101111101111111101110;
-0.450928, 101111101110011011100;
-0.456726, 101111101110100111011;
-0.516479, 101111110000010000111;
-0.522217, 101111110000010110110;
-0.473999, 101111101111001010110;
-0.479980, 101111101111010111000;
-0.539429, 101111110000101000011;
-0.545044, 101111110000101110001;
-0.496948, 101111101111111001110;
-0.502441, 101111110000000010100;
-0.562134, 101111110000111111101;
-0.567627, 101111110001000101010;
-0.519165, 101111110000010011101;
-0.524658, 101111110000011001010;
-0.583740, 101111110001010101110;
-0.589355, 101111110001011011100;
-0.540771, 101111110000101001110;
-0.545776, 101111110000101110111;
-0.551147, 101111110000110100011;
-0.609863, 101111110001110000100;
-0.561279, 101111110000111110110;
-0.566284, 101111110001000011111;
-0.571045, 101111110001001000110;
-0.576172, 101111110001001110000;
-0.634399, 101111110010001001101;
-0.585327, 101111110001010111011;
-0.589844, 101111110001011100000;
-0.594116, 101111110001100000011;
-0.652344, 101111110010011100000;
-0.656250, 101111110010100000000;
-0.606445, 101111110001101101000;
-0.609985, 101111110001110000101;
-0.613770, 101111110001110100100;
-0.617554, 101111110001111000011;
-0.620605, 101111110001111011100;
-0.623901, 101111110001111110111;
-0.626831, 101111110010000001111;
-0.629639, 101111110010000100110;
-0.632202, 101111110010000111011;
-0.688232, 101111110011000000110;
-0.636597, 101111110010001011111;
-0.638550, 101111110010001101111;
-0.639893, 101111110010001111010;
-0.641724, 101111110010010001001;
-0.696533, 101111110011001001010;
-0.643433, 101111110010010010111;
-0.644287, 101111110010010011110;
-0.644409, 101111110010010011111;
