(-8.969881708781367+1.0520384984051239e-18j), (-1.2902649528428103-6.374931349487087e-18j), (-0.3359951395326368+2.6056958884330397e-17j)
(4.640291164292054+1.7782637260570633j), (0.7284269638472135-0.8767384750705213j), (-0.06915923285404421-0.18850379899105446j)
(4.640291164292055-1.7782637260570635j), (0.7284269638472135+0.8767384750705213j), (-0.0691592328540442+0.18850379899105443j)
